 &plot nbnd=  20, nks=   121 /
   -2.042   -1.244   -0.940    2.008    2.450    3.586    4.064    6.225    7.594    7.817
            0.450000  0.259808  0.000000
  -61.070  -35.393  -35.165  -35.117  -12.489  -12.267   -5.905   -4.919   -4.237   -3.338
   -2.055   -1.224   -0.906    2.014    2.480    3.610    4.075    6.123    7.613    7.878
            0.462500  0.267024  0.000000
  -61.069  -35.397  -35.164  -35.117  -12.463  -12.257   -5.931   -4.945   -4.249   -3.351
   -2.064   -1.209   -0.878    2.020    2.505    3.628    4.083    6.040    7.629    7.929
            0.475000  0.274241  0.000000
  -61.069  -35.400  -35.164  -35.118  -12.445  -12.250   -5.949   -4.964   -4.258   -3.360
   -2.071   -1.198   -0.857    2.024    2.523    3.640    4.088    5.978    7.642    7.967
            0.487500  0.281458  0.000000
  -61.069  -35.401  -35.163  -35.118  -12.433  -12.246   -5.961   -4.975   -4.264   -3.365
   -2.075   -1.191   -0.843    2.026    2.535    3.648    4.092    5.941    7.650    7.992
            0.500000  0.288675  0.000000
  -61.069  -35.402  -35.163  -35.119  -12.430  -12.245   -5.965   -4.979   -4.266   -3.367
   -2.076   -1.189   -0.839    2.027    2.539    3.650    4.093    5.928    7.653    8.000
            0.495833  0.295892  0.000000
  -61.069  -35.402  -35.163  -35.119  -12.429  -12.244   -5.963   -4.980   -4.265   -3.367
   -2.076   -1.197   -0.835    2.028    2.539    3.652    4.090    5.929    7.659    8.003
            0.491667  0.303109  0.000000
  -61.069  -35.402  -35.163  -35.119  -12.428  -12.244   -5.960   -4.982   -4.264   -3.368
   -2.075   -1.219   -0.822    2.029    2.540    3.656    4.080    5.933    7.675    8.013
            0.487500  0.310326  0.000000
  -61.069  -35.401  -35.163  -35.120  -12.427  -12.243   -5.955   -4.987   -4.263   -3.369
   -2.074   -1.254   -0.805    2.031    2.542    3.663    4.064    5.939    7.701    8.029
            0.483333  0.317543  0.000000
  -61.069  -35.401  -35.163  -35.121  -12.424  -12.241   -5.948   -4.992   -4.260   -3.370
   -2.072   -1.299   -0.785    2.033    2.545    3.673    4.043    5.948    7.738    8.052
            0.479167  0.324760  0.000000
  -61.069  -35.400  -35.163  -35.123  -12.421  -12.239   -5.939   -5.000   -4.257   -3.372
   -2.070   -1.351   -0.764    2.036    2.548    3.685    4.016    5.959    7.784    8.081
            0.475000  0.331976  0.000000
  -61.069  -35.399  -35.163  -35.124  -12.417  -12.237   -5.928   -5.009   -4.253   -3.373
   -2.068   -1.409   -0.743    2.039    2.553    3.699    3.986    5.972    7.839    8.116
            0.470833  0.339193  0.000000
  -61.068  -35.398  -35.163  -35.126  -12.413  -12.234   -5.914   -5.019   -4.248   -3.375
   -2.066   -1.472   -0.723    2.041    2.559    3.714    3.952    5.988    7.902    8.157
            0.466667  0.346410  0.000000
  -61.068  -35.397  -35.162  -35.129  -12.408  -12.231   -5.899   -5.031   -4.243   -3.376
   -2.064   -1.540   -0.704    2.042    2.567    3.728    3.919    6.005    7.974    8.203
            0.462500  0.353627  0.000000
  -61.068  -35.396  -35.162  -35.131  -12.403  -12.228   -5.882   -5.045   -4.238   -3.377
   -2.062   -1.612   -0.686    2.043    2.576    3.737    3.889    6.024    8.052    8.254
            0.458333  0.360844  0.000000
  -61.068  -35.394  -35.162  -35.134  -12.396  -12.224   -5.863   -5.060   -4.231   -3.377
   -2.061   -1.687   -0.669    2.042    2.588    3.733    3.873    6.045    8.137    8.310
            0.454167  0.368061  0.000000
  -61.068  -35.393  -35.162  -35.137  -12.390  -12.220   -5.842   -5.077   -4.224   -3.377
   -2.059   -1.766   -0.653    2.039    2.601    3.709    3.877    6.067    8.227    8.371
            0.450000  0.375278  0.000000
  -61.068  -35.391  -35.161  -35.141  -12.383  -12.215   -5.819   -5.095   -4.217   -3.376
   -2.059   -1.847   -0.638    2.035    2.618    3.672    3.895    6.091    8.323    8.434
            0.445833  0.382495  0.000000
  -61.068  -35.389  -35.161  -35.145  -12.375  -12.211   -5.794   -5.114   -4.210   -3.375
   -2.059   -1.931   -0.624    2.028    2.636    3.627    3.921    6.116    8.422    8.501
            0.441667  0.389711  0.000000
  -61.068  -35.387  -35.161  -35.149  -12.367  -12.206   -5.768   -5.134   -4.201   -3.372
   -2.060   -2.016   -0.611    2.019    2.657    3.579    3.951    6.143    8.525    8.569
            0.437500  0.396928  0.000000
  -61.067  -35.385  -35.161  -35.153  -12.358  -12.200   -5.740   -5.155   -4.193   -3.369
   -2.104   -2.062   -0.597    2.007    2.680    3.530    3.984    6.171    8.628    8.638
            0.433333  0.404145  0.000000
  -61.067  -35.382  -35.160  -35.157  -12.349  -12.195   -5.709   -5.177   -4.185   -3.364
   -2.193   -2.065   -0.584    1.993    2.705    3.480    4.020    6.200    8.707    8.728
            0.429167  0.411362  0.000000
  -61.067  -35.380  -35.162  -35.160  -12.340  -12.189   -5.678   -5.200   -4.176   -3.358
   -2.284   -2.069   -0.571    1.977    2.732    3.431    4.056    6.230    8.770    8.812
            0.425000  0.418579  0.000000
  -61.067  -35.377  -35.166  -35.160  -12.330  -12.183   -5.644   -5.223   -4.167   -3.351
   -2.375   -2.074   -0.558    1.958    2.761    3.382    4.094    6.261    8.824    8.865
            0.420833  0.425796  0.000000
  -61.067  -35.375  -35.171  -35.159  -12.321  -12.177   -5.609   -5.247   -4.158   -3.343
   -2.468   -2.081   -0.544    1.938    2.791    3.335    4.132    6.293    8.854    8.899
            0.416667  0.433013  0.000000
  -61.067  -35.372  -35.176  -35.159  -12.311  -12.171   -5.573   -5.272   -4.149   -3.334
   -2.560   -2.088   -0.530    1.915    2.822    3.289    4.171    6.326    8.842    8.926
            0.412500  0.440230  0.000000
  -61.066  -35.369  -35.182  -35.159  -12.301  -12.165   -5.535   -5.296   -4.140   -3.324
   -2.653   -2.097   -0.516    1.891    2.855    3.245    4.209    6.360    8.787    8.951
            0.408333  0.447446  0.000000
  -61.066  -35.366  -35.187  -35.158  -12.290  -12.159   -5.496   -5.321   -4.132   -3.312
   -2.745   -2.108   -0.501    1.865    2.888    3.202    4.247    6.395    8.707    8.975
            0.404167  0.454663  0.000000
